,Actor,Text,Class,Matt,Trevis,Talesin,Marisha,Orion,Lora,Liam,Sam,Zack,Nongaming,Metagaming,Gaming
204,ТАЛЕСИН,"Я играю за Перси, стрелка.",0,0,0,1,0,0,0,0,0,0,1,0,0
205,ТАЛЕСИН,Именно из-за меня все правила странные.,0,0,0,1,0,0,0,0,0,0,1,0,0
206,МАРИША,Меня зовут Килет.,0,0,0,0,1,0,0,0,0,0,1,0,0
207,МАРИША,Я друид из племени Ашари Воздуха.,1,0,0,0,1,0,0,0,0,0,0,1,0
208,МАРИША,И полуэльфийка.,1,0,0,0,1,0,0,0,0,0,0,1,0
209,МЭТТ,"Нет, ты же эльфийка.",1,1,0,0,0,0,0,0,0,0,0,1,0
210,МАРИША,"Нет, полуэльфийка.",1,0,0,0,1,0,0,0,0,0,0,1,0
211,МЭТТ,Полуэльфийка.,1,1,0,0,0,0,0,0,0,0,0,1,0
212,МЭТТ,Ладно.,0,1,0,0,0,0,0,0,0,0,1,0,0
213,МАРИША,Угу.,0,0,0,0,1,0,0,0,0,0,1,0,0
214,МАРИША,Да ладно тебе.,0,0,0,0,1,0,0,0,0,0,1,0,0
215,МАРИША,Я была полуэльфийкой с самого начала.,0,0,0,0,1,0,0,0,0,0,1,0,0
216,МЭТТ,У нас много полуэльфов.,0,1,0,0,0,0,0,0,0,0,1,0,0
217,ЛОРА,"Да, это так.",0,0,0,0,0,0,1,0,0,0,1,0,0
218,МЭТТ,Я перепутал.,0,1,0,0,0,0,0,0,0,0,1,0,0
219,МАРИША,Да!,0,0,0,0,1,0,0,0,0,0,1,0,0
220,МАРИША,"Вы сможете увидеть, как я пускаю молнии и превращаюсь в классных животных.",1,0,0,0,1,0,0,0,0,0,0,1,0
221,МЭТТ,Орион.,0,1,0,0,0,0,0,0,0,0,1,0,0
222,ОРИОН,Привет.,0,0,0,0,0,1,0,0,0,0,1,0,0
223,МЭТТ,Привет.,0,1,0,0,0,0,0,0,0,0,1,0,0
224,ОРИОН,"Привет, ребята.",0,0,0,0,0,1,0,0,0,0,1,0,0
225,ОРИОН,"Меня зовут Орион Акаба, я тоже актёр озвучки.",0,0,0,0,0,1,0,0,0,0,1,0,0
226,ОРИОН,Делаю вещи.,0,0,0,0,0,1,0,0,0,0,1,0,0
227,МАРИША,"О, меня, кстати, зовут Мариша Рэй.",0,0,0,0,1,0,0,0,0,0,1,0,0
228,ОРИОН,Ага!,0,0,0,0,0,1,0,0,0,0,1,0,0
229,МАРИША,Уже говорила это?,0,0,0,0,1,0,0,0,0,0,1,0,0
230,ОРИОН,Килет – это Мариша Рэй.,0,0,0,0,0,1,0,0,0,0,1,0,0
231,МЭТТ,Дайте Ориону воспользоваться моментом.,0,1,0,0,0,0,0,0,0,0,1,0,0
232,МЭТТ,Не надо влезать и ...,0,1,0,0,0,0,0,0,0,0,1,0,0
233,ОРИОН,"Нет, это наш момент.",0,0,0,0,0,1,0,0,0,0,1,0,0
234,МЭТТ,Вот это другой разговор.,0,1,0,0,0,0,0,0,0,0,1,0,0
235,МЭТТ,Итак.,0,1,0,0,0,0,0,0,0,0,1,0,0
236,ОРИОН,"А я Тибериус Стормвинд, классный чародей.",1,0,0,0,0,1,0,0,0,0,0,1,0
237,МЭТТ,Драконорождённый чародей.,1,1,0,0,0,0,0,0,0,0,0,1,0
238,ОРИОН,"Драконорождённый, да!",0,0,0,0,0,1,0,0,0,0,1,0,0
239,ОРИОН,Точно.,0,0,0,0,0,1,0,0,0,0,1,0,0
240,СЭМ,Меня зовут Сэм Ригел; актёр озвучки и прочее.,0,0,0,0,0,0,0,0,1,0,1,0,0
241,СЭМ,Мой персонаж – Сканлан Шортхалт.,0,0,0,0,0,0,0,0,1,0,1,0,0
242,СЭМ,"Гном-бард, который много поёт.",2,0,0,0,0,0,0,0,1,0,0,0,1
243,СЭМ,Давайте начнём играть?,0,0,0,0,0,0,0,0,1,0,1,0,0
244,МЭТТ,Итак!,0,1,0,0,0,0,0,0,0,0,1,0,0
245,МЭТТ,Давайте включаться в игру.,0,1,0,0,0,0,0,0,0,0,1,0,0
246,МЭТТ,Спасибо.,0,1,0,0,0,0,0,0,0,0,1,0,0
247,МЭТТ,Итак!,0,1,0,0,0,0,0,0,0,0,1,0,0
248,МЭТТ,"Чтобы ввести вас в курс дела, вот на чём мы остановились.",1,1,0,0,0,0,0,0,0,0,0,1,0
249,МЭТТ,"Команда выполнила опасное задание: спасла близлежащий город Имон, один из главных оплотов человеческой цивилизации на Тал'дорее.",2,1,0,0,0,0,0,0,0,0,0,0,1
250,МЭТТ,"Они сумели остановить захват власти демонами, и за это в их честь устроили празднество, а также возвели крепость.",2,1,0,0,0,0,0,0,0,0,0,0,1
251,МЭТТ,"За те полгода, пока она строилась, партия разошлась по своим делам, а затем вернулась, чтобы увидеть результат.",2,1,0,0,0,0,0,0,0,0,0,0,1
252,МЭТТ,"Однако у них не было возможности сразу же воспользоваться ею, так как их хорошая подруга и союзница, волшебница Аллура Вайсорен из Совета Тал'дорея пришла к ним с просьбой о помощи, сказав, что её давняя подруга, леди Кима из Вордов, очень известная и уважаемая полурослик-паладинша Бахамута, Платинового дракона, некоторое время назад отправилась в путь.",2,1,0,0,0,0,0,0,0,0,0,0,1
253,МЭТТ,"По сути, это поиск видений, важная часть её духовного развития как паладинши.",2,1,0,0,0,0,0,0,0,0,0,0,1
254,МЭТТ,"Она поделилась с Аллурой информацией о тёмном видении, что посетило её: некое зло зарождается под Крэгхаммером и в недрах гор.",2,1,0,0,0,0,0,0,0,0,0,0,1
255,МЭТТ,"Крэгхаммер – город дварфов, что расположился неподалёку, куда вы раньше не могли попасть.",2,1,0,0,0,0,0,0,0,0,0,0,1
256,МЭТТ,"Дварфы не любят проходимцев, у которых нет политических причин попасть внутрь.",2,1,0,0,0,0,0,0,0,0,0,0,1
257,МЭТТ,"Но она смогла достать необходимую документацию и предложила очень солидную награду, если вы сможете определить местонахождение леди Кимы и привести её обратно в целости и сохранности.",2,1,0,0,0,0,0,0,0,0,0,0,1
258,МЭТТ,Вы отправились к дварфийской цитадели Крэгхаммера.,2,1,0,0,0,0,0,0,0,0,0,0,1
259,МЭТТ,Вы попали в засаду бродячих голиафов-варваров.,2,1,0,0,0,0,0,0,0,0,0,0,1
260,МЭТТ,В гуще битвы среди них Грог сумел узнать своего бывшего соратника.,2,1,0,0,0,0,0,0,0,0,0,0,1
261,МЭТТ,К тому времени уже ставшего врагом.,2,1,0,0,0,0,0,0,0,0,0,0,1
262,ТРЭВИС,Чёртов ублюдок.,0,0,1,0,0,0,0,0,0,0,1,0,0
263,МЭТТ,"Ага, и наш варвар в первый и пока единственный раз сумел избежать битвы через социальное взаимодействие, в котором ему чертовски повезло при проверке убеждения.",1,1,0,0,0,0,0,0,0,0,0,1,0
264,МЭТТ,Так что у тебя этот успех.,1,1,0,0,0,0,0,0,0,0,0,1,0
265,МЭТТ,Он у тебя есть.,1,1,0,0,0,0,0,0,0,0,0,1,0
266,МЭТТ,Ты его заслужил.,1,1,0,0,0,0,0,0,0,0,0,1,0
267,МЭТТ,Больше никогда.,1,1,0,0,0,0,0,0,0,0,0,1,0
268,ТРЭВИС,В следующий раз он умрёт.,1,0,1,0,0,0,0,0,0,0,0,1,0
269,МЭТТ,Да.,1,1,0,0,0,0,0,0,0,0,0,1,0
270,МЭТТ,Однозначно.,1,1,0,0,0,0,0,0,0,0,0,1,0
271,МЭТТ,Но ты смог предотвратить кровопролитие.,2,1,0,0,0,0,0,0,0,0,0,0,1
272,МЭТТ,"И вы продолжили свой путь к Крэгхаммеру, представили бумаги, получили доступ в город, и отсюда мы начинаем это приключение.",2,1,0,0,0,0,0,0,0,0,0,0,1
273,ЛОРА,О нет.,0,0,0,0,0,0,1,0,0,0,1,0,0
274,СЭМ,В городе Крэгхаммер?,2,0,0,0,0,0,0,0,1,0,0,0,1
275,МЭТТ,В городе Крэгхаммер.,2,1,0,0,0,0,0,0,0,0,0,0,1
276,СЭМ,Вау!,0,0,0,0,0,0,0,0,1,0,1,0,0
277,СЭМ,Прекрасно.,0,0,0,0,0,0,0,0,1,0,1,0,0
278,ТРЭВИС,Мы уже на месте?,1,0,1,0,0,0,0,0,0,0,0,1,0
279,МАРИША,Да.,1,0,0,0,1,0,0,0,0,0,0,1,0
280,МЭТТ,"Что ж, вы подошли-",2,1,0,0,0,0,0,0,0,0,0,0,1
281,МАРИША,Мы были возле ворот --,1,0,0,0,1,0,0,0,0,0,0,1,0
282,МАРИША,"Мы с кем-то разговаривали, так?",1,0,0,0,1,0,0,0,0,0,0,1,0
283,МЭТТ,"Да, вы разговаривали со стражей у ворот Крэгхаммера.",2,1,0,0,0,0,0,0,0,0,0,0,1
284,МЭТТ,Они нехотя вас пропустили.,2,1,0,0,0,0,0,0,0,0,0,0,1
285,МЭТТ,"Подгоняя вас, дали несколько ориентиров и отправили вас в сам город.",2,1,0,0,0,0,0,0,0,0,0,0,1
